"Region" "Ad" "Subject" "Y"
"873" "NE" "1" "873" 0
"874" "NE" "1" "874" 0
"875" "NE" "1" "875" 0
"876" "NE" "1" "876" 0
"877" "NE" "1" "877" 0
"878" "NE" "1" "878" 1
"879" "NE" "1" "879" 0
"880" "NE" "1" "880" 1
"881" "NE" "1" "881" 0
"882" "NE" "1" "882" 0
"883" "NE" "1" "883" 0
"884" "NE" "1" "884" 0
"885" "NE" "1" "885" 0
"886" "NE" "1" "886" 1
"887" "NE" "1" "887" 1
"888" "NE" "1" "888" 0
"889" "NE" "1" "889" 0
"890" "NE" "1" "890" 0
"891" "NE" "1" "891" 1
"892" "NE" "1" "892" 0
"893" "NE" "1" "893" 1
"894" "NE" "1" "894" 0
"895" "NE" "1" "895" 1
"896" "NE" "1" "896" 0
"897" "NE" "1" "897" 0
"898" "NE" "1" "898" 1
"899" "NE" "1" "899" 0
"900" "NE" "1" "900" 1
"901" "NE" "1" "901" 0
"902" "NE" "1" "902" 1
"903" "NE" "1" "903" 0
"904" "NE" "1" "904" 0
"905" "NE" "1" "905" 0
"906" "NE" "1" "906" 0
"907" "NE" "1" "907" 0
"908" "NE" "1" "908" 0
"909" "NE" "1" "909" 1
"910" "NE" "1" "910" 1
"911" "NE" "1" "911" 0
"912" "NE" "1" "912" 0
"913" "NE" "1" "913" 0
"914" "NE" "1" "914" 1
"915" "NE" "1" "915" 0
"916" "NE" "1" "916" 0
"917" "NE" "1" "917" 1
"918" "NE" "1" "918" 0
"919" "NE" "1" "919" 1
"920" "NE" "1" "920" 0
"921" "NE" "1" "921" 0
"922" "NE" "1" "922" 1
"923" "NE" "1" "923" 0
"924" "NE" "1" "924" 0
"925" "NE" "1" "925" 0
"926" "NE" "1" "926" 1
"927" "NE" "1" "927" 1
"928" "NE" "1" "928" 0
"929" "NE" "1" "929" 0
"930" "NE" "1" "930" 0
"931" "NE" "1" "931" 1
"932" "NE" "1" "932" 0
"933" "NE" "1" "933" 0
"934" "NE" "1" "934" 0
"935" "NE" "1" "935" 0
"936" "NE" "1" "936" 0
"937" "NE" "1" "937" 0
"938" "NE" "1" "938" 0
"939" "NE" "1" "939" 1
"940" "NE" "1" "940" 0
"941" "NE" "1" "941" 1
"942" "NE" "1" "942" 0
"943" "NE" "1" "943" 1
"944" "NE" "1" "944" 0
"945" "NE" "1" "945" 0
"946" "NE" "1" "946" 1
"947" "NE" "1" "947" 0
"948" "NE" "1" "948" 0
"949" "NE" "1" "949" 0
"950" "NE" "1" "950" 0
"951" "NE" "1" "951" 0
"952" "NE" "1" "952" 0
"953" "NE" "1" "953" 0
"954" "NE" "1" "954" 0
"955" "NE" "1" "955" 0
"956" "NE" "1" "956" 0
"957" "NE" "1" "957" 0
"958" "NE" "1" "958" 0
"959" "NE" "1" "959" 1
"960" "NE" "1" "960" 1
"961" "NE" "1" "961" 1
"962" "NE" "1" "962" 0
"963" "NE" "1" "963" 0
"964" "NE" "1" "964" 1
"965" "NE" "1" "965" 0
"966" "NE" "1" "966" 0
"967" "NE" "1" "967" 0
"968" "NE" "1" "968" 0
"969" "NE" "1" "969" 0
"970" "NE" "1" "970" 0
"971" "NE" "1" "971" 1
"972" "NE" "1" "972" 0
"973" "NE" "1" "973" 0
"974" "NE" "1" "974" 0
"975" "NE" "1" "975" 0
"976" "NE" "1" "976" 1
"977" "NE" "1" "977" 0
"978" "NE" "1" "978" 0
"979" "NE" "1" "979" 0
"980" "NE" "1" "980" 0
"981" "NE" "1" "981" 0
"982" "NE" "1" "982" 0
"983" "NE" "1" "983" 0
"984" "NE" "1" "984" 0
"985" "NE" "1" "985" 0
"986" "NE" "1" "986" 0
"987" "NE" "1" "987" 1
"988" "NE" "1" "988" 0
"989" "NE" "1" "989" 0
"990" "NE" "1" "990" 1
"991" "NE" "1" "991" 1
"992" "NE" "1" "992" 0
"993" "NE" "1" "993" 0
"994" "NE" "1" "994" 0
"995" "NE" "1" "995" 0
"996" "NE" "1" "996" 0
"997" "NE" "1" "997" 0
"998" "NE" "1" "998" 0
"999" "NE" "1" "999" 0
"1000" "NE" "1" "1000" 1
"1001" "NE" "1" "1001" 0
"1002" "NE" "1" "1002" 0
"1003" "NE" "1" "1003" 1
"1004" "NE" "1" "1004" 1
"1005" "NE" "1" "1005" 0
"1006" "NE" "1" "1006" 1
"1007" "NE" "1" "1007" 0
"1008" "NE" "1" "1008" 1
"1009" "NE" "1" "1009" 0
"1010" "NE" "1" "1010" 0
"1011" "NE" "1" "1011" 1
"1012" "NE" "1" "1012" 0
"1013" "NE" "1" "1013" 0
"1014" "NE" "1" "1014" 1
"1015" "NE" "1" "1015" 0
"1016" "NE" "1" "1016" 0
"1017" "NE" "1" "1017" 1
"1018" "NE" "1" "1018" 1
"1019" "NE" "1" "1019" 0
"1020" "NE" "1" "1020" 1
"1021" "NE" "1" "1021" 0
"1022" "NE" "1" "1022" 0
"1023" "NE" "1" "1023" 1
"1024" "NE" "1" "1024" 0
"1025" "NE" "1" "1025" 0
"1026" "NE" "1" "1026" 1
"1027" "NE" "1" "1027" 1
"1028" "NE" "1" "1028" 0
"1029" "NE" "1" "1029" 0
"1030" "NE" "1" "1030" 1
"1031" "NE" "1" "1031" 1
"1032" "NE" "1" "1032" 0
"1033" "NE" "1" "1033" 0
"1034" "NE" "1" "1034" 0
"1035" "NE" "1" "1035" 0
"1036" "NE" "1" "1036" 0
"1037" "NE" "1" "1037" 1
"1038" "NE" "1" "1038" 0
"1039" "NE" "1" "1039" 0
"1040" "NE" "1" "1040" 0
"1041" "NE" "1" "1041" 1
"1042" "NE" "1" "1042" 1
"1043" "NE" "1" "1043" 1
"1044" "NE" "1" "1044" 0
"1045" "NE" "1" "1045" 0
"1046" "NE" "1" "1046" 0
"1047" "NE" "1" "1047" 0
"1048" "NE" "1" "1048" 0
"1049" "NE" "1" "1049" 1
"1050" "NE" "1" "1050" 0
"1051" "NE" "1" "1051" 0
"1052" "NE" "1" "1052" 0
"1053" "NE" "1" "1053" 1
"1054" "NE" "1" "1054" 0
"1055" "NE" "1" "1055" 0
"1056" "NE" "1" "1056" 0
"1057" "NE" "1" "1057" 0
"1058" "NE" "1" "1058" 0
"1059" "NE" "1" "1059" 0
"1060" "NE" "1" "1060" 0
"1061" "NE" "1" "1061" 1
"1062" "NE" "1" "1062" 0
"1063" "NE" "1" "1063" 0
"1064" "NE" "1" "1064" 0
"1065" "NE" "1" "1065" 1
"1066" "NE" "1" "1066" 1
"1067" "NE" "1" "1067" 0
"1068" "NE" "1" "1068" 0
"1069" "NE" "1" "1069" 1
"1070" "NE" "1" "1070" 0
"1071" "NE" "1" "1071" 0
"1072" "NE" "1" "1072" 1
"1073" "NE" "1" "1073" 0
"1074" "NE" "1" "1074" 0
"1075" "NE" "1" "1075" 0
"1076" "NE" "1" "1076" 1
"1077" "NE" "1" "1077" 0
"1078" "NE" "1" "1078" 0
"1079" "NE" "1" "1079" 0
"1080" "NE" "1" "1080" 0
"1081" "NE" "1" "1081" 0
"1082" "NE" "1" "1082" 1
"1083" "NE" "1" "1083" 1
"1084" "NE" "1" "1084" 0
"1085" "NE" "1" "1085" 0
"1086" "NE" "1" "1086" 0
"1087" "NE" "1" "1087" 0
"1088" "NE" "1" "1088" 1
"1089" "NE" "1" "1089" 0
"1090" "NE" "1" "1090" 0
"1091" "NE" "1" "1091" 0
"1092" "NE" "1" "1092" 1
"1093" "NE" "1" "1093" 0
"1094" "NE" "1" "1094" 1
"1095" "NE" "1" "1095" 0
"1096" "NE" "1" "1096" 0
"1097" "NE" "1" "1097" 0
"1098" "NE" "1" "1098" 0
"1099" "NE" "1" "1099" 1
"1100" "NE" "1" "1100" 0
"1101" "NE" "1" "1101" 0
"1102" "NE" "1" "1102" 0
"1103" "NE" "1" "1103" 0
"1104" "NE" "1" "1104" 0
"1105" "NE" "1" "1105" 1
"1106" "NE" "1" "1106" 0
"1107" "NE" "1" "1107" 1
"1108" "NE" "1" "1108" 0
"1109" "NE" "1" "1109" 0
"1110" "NE" "1" "1110" 0
"1111" "NE" "1" "1111" 0
"1112" "NE" "1" "1112" 0
"1113" "NE" "1" "1113" 0
"1114" "NE" "1" "1114" 0
"1115" "NE" "1" "1115" 0
"1116" "NE" "1" "1116" 0
"1117" "NE" "1" "1117" 1
"1118" "NE" "1" "1118" 1
"1119" "NE" "1" "1119" 0
"1120" "NE" "1" "1120" 1
"1121" "NE" "1" "1121" 0
"1122" "NE" "1" "1122" 1
"1123" "NE" "1" "1123" 0
"1124" "NE" "1" "1124" 0
"1125" "NE" "1" "1125" 0
"1126" "NE" "1" "1126" 0
"1127" "NE" "1" "1127" 0
"1128" "NE" "1" "1128" 0
"1129" "NE" "1" "1129" 0
"1130" "NE" "1" "1130" 1
"1131" "NE" "1" "1131" 0
"1132" "NE" "1" "1132" 0
"1133" "NE" "1" "1133" 1
"1134" "NE" "1" "1134" 0
"1135" "NE" "1" "1135" 0
"1136" "NE" "1" "1136" 0
"1137" "NE" "1" "1137" 0
"1138" "NE" "1" "1138" 0
"1139" "NE" "1" "1139" 0
"1140" "NE" "1" "1140" 1
"1141" "NE" "1" "1141" 0
"1142" "NE" "1" "1142" 0
"1143" "NE" "1" "1143" 0
"1144" "NE" "1" "1144" 0
"1145" "NE" "1" "1145" 0
"1146" "NE" "1" "1146" 0
"1147" "NE" "1" "1147" 0
"1148" "NE" "1" "1148" 0
"1149" "NE" "1" "1149" 0
"1150" "NE" "1" "1150" 0
"1151" "NE" "1" "1151" 0
"1152" "NE" "1" "1152" 0
"1153" "NE" "1" "1153" 0
"1154" "NE" "1" "1154" 0
"1155" "NE" "1" "1155" 0
"1156" "NE" "1" "1156" 0
"1157" "NE" "1" "1157" 0
"1158" "NE" "1" "1158" 0
"1159" "NE" "1" "1159" 0
"1160" "NE" "1" "1160" 0
"1161" "NE" "1" "1161" 1
"1162" "NE" "1" "1162" 0
"1163" "NE" "1" "1163" 0
"1164" "NE" "1" "1164" 0
"1165" "NE" "1" "1165" 1
"1166" "NE" "1" "1166" 0
"1167" "NE" "1" "1167" 1
"1168" "NE" "1" "1168" 0
"1169" "NE" "1" "1169" 0
"1170" "NE" "1" "1170" 1
"1171" "NE" "1" "1171" 0
"1172" "NE" "1" "1172" 1
"1173" "NE" "1" "1173" 0
"1174" "NE" "1" "1174" 1
"1175" "NE" "1" "1175" 0
"1176" "NE" "1" "1176" 0
"1177" "NE" "1" "1177" 0
"1178" "NE" "1" "1178" 0
"1179" "NE" "1" "1179" 0
"1180" "NE" "1" "1180" 0
"1181" "NE" "1" "1181" 1
"1182" "NE" "1" "1182" 1
"1183" "NE" "1" "1183" 1
"1184" "NE" "1" "1184" 0
"1185" "NE" "1" "1185" 0
"1186" "NE" "1" "1186" 1
"1187" "NE" "1" "1187" 0
"1188" "NE" "1" "1188" 0
"1189" "NE" "1" "1189" 0
"1190" "NE" "1" "1190" 0
"1191" "NE" "1" "1191" 0
"1192" "NE" "1" "1192" 0
"1193" "NE" "1" "1193" 0
"1194" "NE" "1" "1194" 1
"1195" "NE" "1" "1195" 0
"1196" "NE" "1" "1196" 0
"1197" "NE" "1" "1197" 0
"1198" "NE" "1" "1198" 0
"1199" "NE" "1" "1199" 0
"1200" "NE" "1" "1200" 0
"1201" "NE" "1" "1201" 1
"1202" "NE" "1" "1202" 0
"1203" "NE" "1" "1203" 1
"1204" "NE" "1" "1204" 1
"1205" "NE" "1" "1205" 1
"1206" "NE" "1" "1206" 0
"1207" "NE" "1" "1207" 0
"1208" "NE" "1" "1208" 1
"1209" "NE" "1" "1209" 0
"1210" "NE" "1" "1210" 1
"1211" "NE" "1" "1211" 0
"1212" "NE" "1" "1212" 0
"1213" "NE" "1" "1213" 0
"1214" "NE" "1" "1214" 1
"1215" "NE" "1" "1215" 0
"1216" "NE" "1" "1216" 0
"1217" "NE" "1" "1217" 0
"1218" "NE" "1" "1218" 0
"1219" "NE" "1" "1219" 1
"1220" "NE" "1" "1220" 0
"1221" "NE" "1" "1221" 0
"1222" "NE" "1" "1222" 1
"1223" "NE" "1" "1223" 0
"1224" "NE" "1" "1224" 0
"1225" "NE" "1" "1225" 0
"1226" "NE" "1" "1226" 0
"1227" "NE" "1" "1227" 1
"1228" "NE" "1" "1228" 1
"1229" "NE" "1" "1229" 0
"1230" "NE" "1" "1230" 0
"1231" "NE" "1" "1231" 0
"1232" "NE" "1" "1232" 0
"1233" "NE" "1" "1233" 0
"1234" "NE" "1" "1234" 0
"1235" "NE" "1" "1235" 0
"1236" "NE" "1" "1236" 1
"1237" "NE" "1" "1237" 0
"1238" "NE" "1" "1238" 0
"1239" "NE" "1" "1239" 1
"1240" "NE" "1" "1240" 0
"1241" "NE" "1" "1241" 0
"1242" "NE" "1" "1242" 1
"1243" "NE" "1" "1243" 0
"1244" "NE" "1" "1244" 0
"1245" "NE" "1" "1245" 0
"1246" "NE" "1" "1246" 0
"1247" "NE" "1" "1247" 0
"1248" "NE" "1" "1248" 0
"1249" "NE" "1" "1249" 1
"1250" "NE" "1" "1250" 0
"1251" "NE" "1" "1251" 0
"1252" "NE" "1" "1252" 0
"1253" "NE" "1" "1253" 0
"1254" "NE" "1" "1254" 1
"1255" "NE" "1" "1255" 0
"1256" "NE" "1" "1256" 0
"1257" "NE" "1" "1257" 0
"1258" "NE" "1" "1258" 0
"1259" "NE" "1" "1259" 0
"1260" "NE" "1" "1260" 0
"1261" "NE" "1" "1261" 1
"1262" "NE" "1" "1262" 0
"1263" "NE" "1" "1263" 1
"1264" "NE" "1" "1264" 1
"1265" "NE" "1" "1265" 0
"1266" "NE" "1" "1266" 0
"1267" "NE" "1" "1267" 0
"1268" "NE" "1" "1268" 0
"1269" "NE" "1" "1269" 1
"1270" "NE" "1" "1270" 0
"1271" "NE" "1" "1271" 0
"1272" "NE" "1" "1272" 0
"1273" "NE" "1" "1273" 1
"1274" "NE" "1" "1274" 1
"1275" "NE" "1" "1275" 0
"1276" "NE" "1" "1276" 1
"1277" "NE" "1" "1277" 0
"1278" "NE" "1" "1278" 1
"1279" "NE" "1" "1279" 0
"1280" "NE" "1" "1280" 0
"1281" "NE" "1" "1281" 1
"1282" "NE" "1" "1282" 0
"1283" "NE" "1" "1283" 1
"1284" "NE" "1" "1284" 0
"1285" "NE" "1" "1285" 0
"1286" "NE" "1" "1286" 0
"1287" "NE" "1" "1287" 1
"1288" "NE" "1" "1288" 0
"1289" "NE" "1" "1289" 0
"1290" "NE" "1" "1290" 0
"1291" "NE" "1" "1291" 0
"1292" "NE" "1" "1292" 0
"1293" "NE" "1" "1293" 1
"1294" "NE" "1" "1294" 1
"1295" "NE" "1" "1295" 0
"1296" "NE" "1" "1296" 0
"1297" "NE" "1" "1297" 0
"1298" "NE" "1" "1298" 0
"1299" "NE" "1" "1299" 0
"1300" "NE" "1" "1300" 0
"1301" "NE" "1" "1301" 0
"1302" "NE" "1" "1302" 0
"1303" "NE" "1" "1303" 0
"1304" "NE" "1" "1304" 0
"1305" "NE" "1" "1305" 0
"1306" "NE" "1" "1306" 0
"1307" "NE" "1" "1307" 0
"1308" "NE" "1" "1308" 0
"1309" "NE" "1" "1309" 0
"1310" "NE" "1" "1310" 0
"1311" "NE" "1" "1311" 1
"1312" "NE" "1" "1312" 0
"1313" "NE" "1" "1313" 1
"1314" "NE" "1" "1314" 0
"1315" "NE" "1" "1315" 0
"1316" "NE" "1" "1316" 0
"1317" "NE" "1" "1317" 0
"1318" "NE" "1" "1318" 1
"1319" "NE" "1" "1319" 1
"1320" "NE" "1" "1320" 0
"1321" "NE" "1" "1321" 1
"1322" "NE" "1" "1322" 1
"1323" "NE" "1" "1323" 0
"1324" "NE" "1" "1324" 1
"1325" "NE" "1" "1325" 0
"1326" "NE" "1" "1326" 1
"1327" "NE" "1" "1327" 0
"1328" "NE" "1" "1328" 0
"1329" "NE" "1" "1329" 0
"1330" "NE" "1" "1330" 1
"1331" "NE" "1" "1331" 0
"1332" "NE" "1" "1332" 1
"1333" "NE" "1" "1333" 1
"1334" "NE" "1" "1334" 0
"1335" "NE" "1" "1335" 1
"1336" "NE" "1" "1336" 1
"1337" "NE" "1" "1337" 0
"1338" "NE" "1" "1338" 0
"1339" "NE" "1" "1339" 0
"1340" "NE" "1" "1340" 0
"1341" "NE" "1" "1341" 0
"1342" "NE" "1" "1342" 0
"1343" "NE" "1" "1343" 1
"1344" "NE" "1" "1344" 0
"1345" "NE" "1" "1345" 0
"1346" "NE" "1" "1346" 0
"1347" "NE" "1" "1347" 0
"1348" "NE" "1" "1348" 1
"1349" "NE" "1" "1349" 1
"1350" "NE" "1" "1350" 0
"1351" "NE" "1" "1351" 0
"1352" "NE" "1" "1352" 0
"1353" "NE" "1" "1353" 1
"1354" "NE" "1" "1354" 0
"1355" "NE" "1" "1355" 0
"1356" "NE" "1" "1356" 1
"1357" "NE" "1" "1357" 0
"1358" "NE" "1" "1358" 0
"1359" "NE" "1" "1359" 0
"1360" "NE" "1" "1360" 0
"1361" "NE" "1" "1361" 0
"1362" "NE" "1" "1362" 0
"1363" "NE" "1" "1363" 1
"1364" "NE" "1" "1364" 0
"1365" "NE" "1" "1365" 1
"1366" "NE" "1" "1366" 1
"1367" "NE" "1" "1367" 0
"1368" "NE" "1" "1368" 1
"1369" "NE" "1" "1369" 0
"1370" "NE" "1" "1370" 0
"1371" "NE" "1" "1371" 0
"1372" "NE" "1" "1372" 0
"1373" "NE" "1" "1373" 1
"1374" "NE" "1" "1374" 1
"1375" "NE" "1" "1375" 0
"1376" "NE" "1" "1376" 0
"1377" "NE" "1" "1377" 0
"1378" "NE" "1" "1378" 1
"1379" "NE" "1" "1379" 0
"1380" "NE" "1" "1380" 0
"1381" "NE" "1" "1381" 0
"1382" "NE" "1" "1382" 0
"1383" "NE" "1" "1383" 0
"1384" "NE" "1" "1384" 0
"1385" "NE" "1" "1385" 0
"1386" "NE" "1" "1386" 0
"1387" "NE" "1" "1387" 1
"1388" "NE" "1" "1388" 1
"1389" "NE" "1" "1389" 0
"1390" "NE" "1" "1390" 0
"1391" "NE" "1" "1391" 0
"1392" "NE" "1" "1392" 1
"1393" "NE" "1" "1393" 0
"1394" "NE" "1" "1394" 0
"1395" "NE" "1" "1395" 1
"1396" "NE" "1" "1396" 0
"1397" "NE" "1" "1397" 0
"1398" "NE" "1" "1398" 0
"1399" "NE" "1" "1399" 0
"1400" "NE" "1" "1400" 0
"1401" "NE" "1" "1401" 1
"1402" "NE" "1" "1402" 0
"1403" "NE" "1" "1403" 0
"1404" "NE" "1" "1404" 0
"1405" "NE" "1" "1405" 0
"1406" "NE" "1" "1406" 1
"1407" "NE" "1" "1407" 1
"1408" "NE" "1" "1408" 1
"1409" "NE" "1" "1409" 1
"1410" "NE" "1" "1410" 0
"1411" "NE" "1" "1411" 0
"1412" "NE" "1" "1412" 0
"1413" "NE" "1" "1413" 0
"1414" "NE" "1" "1414" 0
"1415" "NE" "1" "1415" 0
"1416" "NE" "1" "1416" 1
"1417" "NE" "1" "1417" 0
"1418" "NE" "1" "1418" 0
"1419" "NE" "1" "1419" 0
"1420" "NE" "1" "1420" 0
"1421" "NE" "1" "1421" 0
"1422" "NE" "1" "1422" 0
"1423" "NE" "1" "1423" 1
"1424" "NE" "1" "1424" 0
"1425" "NE" "1" "1425" 0
"1426" "NE" "1" "1426" 0
"1427" "NE" "1" "1427" 0
"1428" "NE" "1" "1428" 0
"1429" "NE" "1" "1429" 0
"1430" "NE" "1" "1430" 0
"1431" "NE" "1" "1431" 0
"1432" "NE" "1" "1432" 0
"1433" "NE" "1" "1433" 1
"1434" "NE" "1" "1434" 0
"1435" "NE" "1" "1435" 1
"1436" "NE" "1" "1436" 1
"1437" "NE" "1" "1437" 1
"1438" "NE" "1" "1438" 0
"1439" "NE" "1" "1439" 1
"1440" "NE" "1" "1440" 0
"1441" "NE" "1" "1441" 1
"1442" "NE" "1" "1442" 0
"1443" "NE" "1" "1443" 0
"1444" "NE" "1" "1444" 0
"1445" "NE" "1" "1445" 1
"1446" "NE" "1" "1446" 0
"1447" "NE" "1" "1447" 0
"1448" "NE" "1" "1448" 0
"1449" "NE" "1" "1449" 1
"1450" "NE" "1" "1450" 1
"1451" "NE" "1" "1451" 0
"1452" "NE" "1" "1452" 0
"1453" "NE" "1" "1453" 0
"1454" "NE" "1" "1454" 0
"1455" "NE" "1" "1455" 1
"1456" "NE" "1" "1456" 1
"1457" "NE" "1" "1457" 1
"1458" "NE" "1" "1458" 1
"1459" "NE" "1" "1459" 1
"1460" "NE" "1" "1460" 1
"1461" "NE" "1" "1461" 0
"1462" "NE" "1" "1462" 1
"1463" "NE" "1" "1463" 0
"1464" "NE" "1" "1464" 0
"1465" "NE" "1" "1465" 1
"1466" "NE" "1" "1466" 0
"1467" "NE" "1" "1467" 1
"1468" "NE" "1" "1468" 1
"1469" "NE" "1" "1469" 0
"1470" "NE" "1" "1470" 1
"1471" "NE" "1" "1471" 1
"1472" "NE" "1" "1472" 1
"1473" "NE" "1" "1473" 0
"1474" "NE" "1" "1474" 0
"1475" "NE" "1" "1475" 0
"1476" "NE" "1" "1476" 0
"1477" "NE" "1" "1477" 0
"1478" "NE" "1" "1478" 0
"1479" "NE" "1" "1479" 0
"1480" "NE" "1" "1480" 1
"1481" "NE" "1" "1481" 0
"1482" "NE" "1" "1482" 1
"1483" "NE" "1" "1483" 1
"1484" "NE" "1" "1484" 0
"1485" "NE" "1" "1485" 0
"1486" "NE" "1" "1486" 1
"1487" "NE" "1" "1487" 0
"1488" "NE" "1" "1488" 0
"1489" "NE" "1" "1489" 0
"1490" "NE" "1" "1490" 0
"1491" "NE" "1" "1491" 0
"1492" "NE" "1" "1492" 1
"1493" "NE" "1" "1493" 0
"1494" "NE" "1" "1494" 0
"1495" "NE" "1" "1495" 1
"1496" "NE" "1" "1496" 0
"1497" "NE" "1" "1497" 1
"1498" "NE" "1" "1498" 0
"1499" "NE" "1" "1499" 1
"1500" "NE" "1" "1500" 0
"1501" "NE" "1" "1501" 0
"1502" "NE" "1" "1502" 1
"1503" "NE" "1" "1503" 0
"1504" "NE" "1" "1504" 1
"1505" "NE" "1" "1505" 0
"1506" "NE" "1" "1506" 0
"1507" "NE" "1" "1507" 0
"1508" "NE" "1" "1508" 0
"1509" "NE" "1" "1509" 0
"1510" "NE" "1" "1510" 0
"1511" "NE" "1" "1511" 0
"1512" "NE" "1" "1512" 0
"1513" "NE" "1" "1513" 0
"1514" "NE" "1" "1514" 0
"1515" "NE" "1" "1515" 0
"1516" "NE" "1" "1516" 0
"1517" "NE" "1" "1517" 0
"1518" "NE" "1" "1518" 1
"1519" "NE" "1" "1519" 0
"1520" "NE" "1" "1520" 1
"1521" "NE" "1" "1521" 0
"1522" "NE" "1" "1522" 0
"1523" "NE" "1" "1523" 0
"1524" "NE" "1" "1524" 0
"1525" "NE" "1" "1525" 1
"1526" "NE" "1" "1526" 1
"1527" "NE" "1" "1527" 0
"1528" "NE" "1" "1528" 1
"1529" "NE" "1" "1529" 0
"1530" "NE" "1" "1530" 0
"1531" "NE" "1" "1531" 0
"1532" "NE" "1" "1532" 1
"1533" "NE" "1" "1533" 0
"1534" "NE" "1" "1534" 0
"1535" "NE" "1" "1535" 0
"1536" "NE" "1" "1536" 0
"1537" "NE" "1" "1537" 0
"1538" "NE" "1" "1538" 1
"1539" "NE" "1" "1539" 0
"1540" "NE" "1" "1540" 0
"1541" "NE" "1" "1541" 0
"1542" "NE" "1" "1542" 1
"1543" "NE" "1" "1543" 0
"1544" "NE" "1" "1544" 1
"1545" "NE" "1" "1545" 1
"1546" "NE" "1" "1546" 1
"1547" "NE" "1" "1547" 0
"1548" "NE" "1" "1548" 0
"1549" "NE" "1" "1549" 0
"1550" "NE" "1" "1550" 0
"1551" "NE" "1" "1551" 1
"1552" "NE" "1" "1552" 1
"1553" "NE" "1" "1553" 1
"1554" "NE" "1" "1554" 0
"1555" "NE" "1" "1555" 1
"1556" "NE" "1" "1556" 0
"1557" "NE" "1" "1557" 0
"1558" "NE" "1" "1558" 0
"1559" "NE" "1" "1559" 0
"1560" "NE" "1" "1560" 1
"1561" "NE" "1" "1561" 0
"1562" "NE" "1" "1562" 0
"1563" "NE" "1" "1563" 0
"1564" "NE" "1" "1564" 0
"1565" "NE" "1" "1565" 0
"1566" "NE" "1" "1566" 1
"1567" "NE" "1" "1567" 0
"1568" "NE" "1" "1568" 0
"1569" "NE" "1" "1569" 0
"1570" "NE" "1" "1570" 0
"1571" "NE" "1" "1571" 1
"1572" "NE" "1" "1572" 0
"1573" "NE" "1" "1573" 1
"1574" "NE" "1" "1574" 0
"1575" "NE" "1" "1575" 0
"1576" "NE" "1" "1576" 1
"1577" "NE" "1" "1577" 0
"1578" "NE" "1" "1578" 0
"1579" "NE" "1" "1579" 0
"1580" "NE" "1" "1580" 0
"1581" "NE" "1" "1581" 0
"1582" "NE" "1" "1582" 1
"1583" "NE" "1" "1583" 0
"1584" "NE" "1" "1584" 1
"1585" "NE" "1" "1585" 0
"1586" "NE" "1" "1586" 0
"1587" "NE" "1" "1587" 1
"1588" "NE" "1" "1588" 0
"1589" "NE" "1" "1589" 1
"1590" "NE" "1" "1590" 0
"1591" "NE" "1" "1591" 0
"1592" "NE" "1" "1592" 0
"1593" "NE" "1" "1593" 0
"1594" "NE" "1" "1594" 1
"1595" "NE" "1" "1595" 0
"1596" "NE" "1" "1596" 1
"1597" "NE" "1" "1597" 0
"1598" "NE" "1" "1598" 0
"1599" "NE" "1" "1599" 0
"1600" "NE" "1" "1600" 0
"1601" "NE" "1" "1601" 0
"1602" "NE" "1" "1602" 1
"1603" "NE" "1" "1603" 0
"1604" "NE" "1" "1604" 0
"1605" "NE" "1" "1605" 0
"1606" "NE" "1" "1606" 1
"1607" "NE" "1" "1607" 0
"1608" "NE" "1" "1608" 0
"1609" "NE" "1" "1609" 1
"1610" "NE" "1" "1610" 1
"1611" "NE" "1" "1611" 0
"1612" "NE" "1" "1612" 0
"1613" "NE" "1" "1613" 1
"1614" "NE" "1" "1614" 0
"1615" "NE" "1" "1615" 0
"1616" "NE" "1" "1616" 1
"1617" "NE" "1" "1617" 0
"1618" "NE" "1" "1618" 1
"1619" "NE" "1" "1619" 0
"1620" "NE" "1" "1620" 0
"1621" "NE" "1" "1621" 1
"1622" "NE" "1" "1622" 0
"1623" "NE" "1" "1623" 1
"1624" "NE" "1" "1624" 1
"1625" "NE" "1" "1625" 0
"1626" "NE" "1" "1626" 1
"1627" "NE" "1" "1627" 0
"1628" "NE" "1" "1628" 0
"1629" "NE" "1" "1629" 1
"1630" "NE" "1" "1630" 1
"1631" "NE" "1" "1631" 1
"1632" "NE" "1" "1632" 0
"1633" "NE" "1" "1633" 0
"1634" "NE" "1" "1634" 0
"1635" "NE" "1" "1635" 1
"1636" "NE" "1" "1636" 0
"1637" "NE" "1" "1637" 0
"1638" "NE" "1" "1638" 1
"1639" "NE" "1" "1639" 0
"1640" "NE" "1" "1640" 0
"1641" "NE" "1" "1641" 0
"1642" "NE" "1" "1642" 1
"1643" "NE" "1" "1643" 1
"1644" "NE" "1" "1644" 0
"1645" "NE" "1" "1645" 0
"1646" "NE" "1" "1646" 0
"1647" "NE" "1" "1647" 0
"1648" "NE" "1" "1648" 0
"1649" "NE" "1" "1649" 0
"1650" "NE" "1" "1650" 0
"1651" "NE" "1" "1651" 0
"1652" "NE" "1" "1652" 0
"1653" "NE" "1" "1653" 0
"1654" "NE" "1" "1654" 0
"1655" "NE" "1" "1655" 1
"1656" "NE" "1" "1656" 1
"1657" "NE" "1" "1657" 1
"1658" "NE" "1" "1658" 0
"1659" "NE" "1" "1659" 0
"1660" "NE" "1" "1660" 1
"1661" "NE" "1" "1661" 0
"1662" "NE" "1" "1662" 0
